MACHINE_ID,FAILURE,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY
764528,0,16900,53252,89720,CarProd,29,0,0,204.5879339,0,22,33.01615312,FLEET
533800,0,16900,88143,115365,CarProd,19,0,0,282.0685178,0,16,24.96285137,Other
475765,0,16900,43643,80639,CarProd,3,0,0,128.5818237,1,8,28.89595485,COMMERCIAL
839213,0,16900,61847,91671,CarProd,9,0,0,202.0534356,0,20,21.34825451,GOVERNMENT
784563,0,16900,78455,121450,,,,,,,,33.74237455,
940224,0,16900,17988,137328,CarProd,9,0,0,360.1469602,0,10,41.90205419,Other
961522,0,16900,102108,117650,CarProd,9,0,0,279.1125847,1,19,29.64517729,Other
584201,0,17000,73644,107086,CarProd,0,0,0,280.4533436,2,20,37.77195785,GOVERNMENT
577917,0,17000,125257,161009,CarProd,3,0,0,129.7577996,1,21,27.6372066,FLEET
392737,0,17000,10866,171952,TruckPr,24,0,0,79.9919755,2,21,29.84695874,COMMERCIAL
100916,1,17000,,,TruckPr,1,0,0,111.2350118,0,21,31.36287239,
73024,0,17000,70039,100993,TruckPr,7,0,0,261.911317,1,11,36.56433032,GOVERNMENT
760042,1,17000,54218,75000,CarProd,5,1,0,177.5,6,35,,COMMERCIAL
10788,0,17000,51682,67688,TruckPr,2,0,0,135.1919065,0,18,33.05063637,FLEET
686242,0,17000,83248,95886,CarProd,8,0,2,349.4300794,,41,36.05994724,GOVERNMENT
737543,0,17000,97713,164869,,,0,,253.4763166,,23,36.45229579,Other
661884,0,17000,125728,159770,CarProd,,0,0,228.4223822,0,18,37.00837378,COMMERCIAL
554074,0,17000,31772,60289,TruckPr,6,0,0,189.2369837,0,13,31.12574653,GOVERNMENT
534111,0,17000,134689,158661,CarProd,,0,0,227.3954647,0,19,36.42557176,COMMERCIAL
853226,0,17000,86341,133564,CarProd,15,0,0,307.6738571,0,18,28.36821059,GOVERNMENT
338515,0,17000,66894,75360,CarProd,8,,,,,,25.26009868,
170848,0,17000,27088,166437,TruckPr,7,0,0,306.6741711,0,27,26.15671788,INDUSTRIAL
795388,0,17000,70085,81598,CarProd,7,0,0,117.1953992,1,20,21.98183572,FLEET
931562,0,17000,97438,158780,CarProd,0,0,0,210.9126034,1,18,38.79674995,COMMERCIAL
476485,0,17000,45671,64516,TruckPr,27,0,0,246.1797214,0,13,25.7012056,Other
826232,0,17000,6778,60065,CarProd,0,0,0,326.5184144,0,5,38.83660184,FARMING
865111,0,17000,26228,60979,TruckPr,7,0,0,188.2476105,0,13,29.62867649,GOVERNMENT
915116,0,17000,63450,92816,,10,0,0,,1,16,25.71867108,GOVERNMENT
959543,0,17000,54780,93091,CarProd,4,0,0,115.3753324,1,21,37.50862467,GOVERNMENT
53038,0,17000,73184,96889,CarProd,0,0,0,71.95379199,0,16,28.00439848,COMMERCIAL
37181,0,17000,60483,85015,TruckPr,4,0,0,116.5252651,0,12,27.29874318,GOVERNMENT
723287,1,17000,52663,82000,,,,,,,,,
86182,1,17000,36420,54375,CarProd,1,1,0,77.7,1,18,,Other
483310,0,17000,53058,74000,CarProd,17,1,0,204.9333333,1,21,,Other
174544,0,17000,23200,85000,CarProd,9,0,0,149.0666667,1,21,,GOVERNMENT
153449,0,17000,47000,112720,CarProd,16,0,0,257.7,0,20,,GOVERNMENT
227783,0,17000,86000,119600,CarProd,12,,,137.4666667,,25,,GOVERNMENT
568348,0,17000,12613,85000,CarProd,21,0,0,226.3666667,3,41,,Other
223202,0,17000,152900,191146,CarProd,7.5,0,0,,2,16,,Other
448080,0,17000,55820,88683,CarProd,0.5,0,0,74.03333333,0,23,,FLEET
14751,1,17000,74910,112375,CarProd,41,0,0,95.2,3,28,,FLEET
243370,1,17000,87600,110000,CarProd,0.4,6,0,180.5666667,2,46,,Other
651509,1,17000,52700,78000,CarProd,2,0,0,62.9,0,10,,Other
227176,1,17000,61000,127000,CarProd,9,0,5,256.7,0,40,,COMMERCIAL
938100,1,17000,62755,81180,CarProd,19,2,0,134.9333333,2,28,,GOVERNMENT
30722,1,17000,56800,82000,CarProd,22,0,5,320.6,4,28,,GOVERNMENT
633428,1,17000,89600,115000,CarProd,20,,3,99.26666667,0,23,,INDUSTRIAL
856467,1,17000,48000,69000,CarProd,25,0,0,351.0333333,3,24,,FLEET
543923,1,17000,43000,63500,CarProd,8,0,0,46.66666667,3,11,,Other
573664,0,17000,118822,208429,CarProd,3,0,0,206.7370713,0,16,25.87399085,Other
971447,0,17000,96065,116416,CarProd,14,0,0,125.6730605,2,8,34.75618581,Other
773547,0,17000,97517,141718,CarProd,2,,,128.4175979,3,15,31.16602944,FLEET
113702,0,17000,51018,108148,TruckPr,0,,2,114.9462923,0,23,40.24125987,FLEET
105844,1,17000,170636,188899,CarProd,1,4,0,67.40828497,1,13,44.7515722,
67206,0,17000,98451,138012,CarProd,3,,,120.2389346,2,15,33.95359392,FLEET
508403,0,17000,82662,111357,CarProd,17,0,0,252.3059847,4,30,37.31611992,COMMERCIAL
753102,0,17000,108154,134103,CarProd,1,0,0,279.3611988,0,46,39.67697661,Other
46611,0,17000,25638,128433,CarProd,10,0,0,367.6645206,0,9,39.10689638,Other
283267,0,17100,56791,94396,CarProd,7,0,0,110.2940878,1,21,36.1073409,GOVERNMENT
959928,0,17100,48471,71546,CarProd,5,0,1,254.0957007,3,32,29.81874354,GOVERNMENT
44026,0,17100,19126,88969,CarProd,21,0,0,225.7062879,2,41,38.89637818,Other
562898,0,17100,,96036,CarProd,27,0,0,327.0017911,0,15,12.4986698,FLEET
753322,0,17100,100082,119585,CarProd,1,0,0,147.9158091,0,29,34.73427716,GOVERNMENT
575691,0,17100,22162,128989,CarProd,11,0,0,367.9970935,0,9,40.64091611,Other
802956,0,17100,53983,73688,CarProd,5,,,95.52351212,0,9,36.92038565,Other
517639,0,17100,123463,160487,CarProd,4,0,0,155.3007626,0,21,25.70412779,FLEET
143279,0,17100,49951,111291,TruckPr,1,,2,151.1045925,1,23,39.48719814,FLEET
748096,0,17100,74922,91187,CarProd,0,0,0,80.58265559,0,16,26.76776884,COMMERCIAL
838830,0,17100,59123,94247,CarProd,0,0,0,70.01636023,0,22,37.19508553,FLEET
370786,0,17100,46953,69086,CarProd,6,0,0,165.6277883,2,11,29.2491436,GOVERNMENT
248306,0,17100,43085,68758,CarProd,7,0,1,103.6838558,3,49,30.3535487,Other
676394,0,17100,92853,130864,CarProd,6,,,244.7288109,3,41,37.49264563,COMMERCIAL
366159,1,17100,32134,69131,CarProd,3,0,0,209.1988005,0,6,38.632967,Other
972743,0,17100,54598,115838,CarProd,14,0,0,247.2958966,0,20,25.63211643,GOVERNMENT
188292,0,17100,,60781,,8,0,0,101.0140613,0,14,27.71993814,
10815,0,17100,27842,74459,TruckPr,,0,0,248.7187801,0,49,44.55215415,Other
613310,0,17100,104652,169076,,,1,,270.5812143,,23,38.46522769,Other
923215,0,17100,117337,131575,CarProd,16,0,0,177.6294323,0,17,39.17643246,
382963,0,17100,91502,113251,CarProd,18,0,0,289.9544006,0,16,24.45832061,Other
906726,0,17200,51352,64386,CarProd,27,0,0,295.9554144,1,17,36.78730595,COMMERCIAL
153494,0,17200,62514,96633,TruckPr,25,1,0,224.7643591,1,24,36.7023407,GOVERNMENT
377196,0,17200,59698,89715,,9,0,0,,1,16,23.34562321,GOVERNMENT
590139,0,17200,94937,133859,CarProd,6,,,248.1588756,2,42,36.79087533,COMMERCIAL
524793,0,17200,6126,88603,TruckPr,13,0,1,287.2608869,0,23,30.0987967,Other
19890,0,17200,7044,57831,CarProd,0,0,0,330.9709043,0,6,37.94331514,FARMING
818054,0,17200,103519,118074,CarProd,0,0,0,102.6786125,1,21,41.41835285,Other
177991,0,17200,89507,121047,CarProd,14,0,0,118.866134,1,9,34.6028274,Other
482673,0,17200,52011,65800,CarProd,7,0,1,120.3239792,2,48,30.55651187,Other
605978,0,17200,11950,170000,TruckPr,22,0,0,77.28338497,1,20,28.82169866,COMMERCIAL
142978,0,17200,43996,79419,CarProd,5,0,0,140.973401,0,9,28.6621734,COMMERCIAL
101498,0,17200,33073,85654,CarProd,7,0,0,163.3947887,1,20,28.27488887,GOVERNMENT
190459,1,17200,50742,71000,CarProd,15,0,0,,0,0,,Other
596913,0,17200,39316,66978,CarProd,4,0,0,99.98597596,1,10,26.43708406,
487301,1,17200,74402,,CarProd,13,0,1,115.3530306,4,34,41.35903633,GOVERNMENT
225424,1,17200,62108,,CarProd,21,0,0,174.3961345,1,21,34.53892537,FLEET
273157,0,17200,48999,76544,CarProd,5,0,0,240.5227465,3,31,32.84175391,GOVERNMENT
963464,0,17200,35116,60489,CarProd,17,0,0,106.486237,1,18,38.80624071,Other
786866,0,17200,85977,109238,TruckPr,3,0,0,115.5575126,1,25,38.94891874,GOVERNMENT
455125,0,17200,45900,68126,TruckPr,4,0,0,111.1259517,0,17,34.17904688,FLEET
818358,0,17200,52276,69860,CarProd,0,0,0,180.9314878,0,25,30.58796698,FLEET
647644,0,17200,53849,102326,TruckPr,1,0,3,57.16674512,1,9,39.99115424,Other
965842,0,17200,90567,118761,CarProd,14,0,0,139.3401702,2,9,34.78487038,Other
940685,0,17200,99204,119490,CarProd,9,0,0,296.2114898,1,18,30.3013654,Other
538378,0,17200,48427,66082,CarProd,29,0,0,283.8487591,1,16,38.39363467,COMMERCIAL
643853,0,17200,62840,92946,TruckPr,5,0,0,133.1594808,0,11,27.50354017,GOVERNMENT
188005,0,17200,17234,43310,,1,0,0,215.6075405,0,15,38.31851469,FLEET
758521,0,17200,55254,118718,CarProd,15,0,0,276.9110829,0,20,26.69615871,GOVERNMENT
491968,0,17200,27230,82319,TruckPr,,0,0,249.2156672,1,50,43.75679409,Other
101745,0,17300,40280,66319,CarProd,4,0,0,101.3255769,2,9,27.97593545,
421158,0,17300,91132,110440,CarProd,10,0,0,147.5533245,2,19,36.42721874,GOVERNMENT
24959,0,17300,51185,65537,CarProd,6,0,1,129.8379412,3,49,29.31159406,Other
121418,0,17300,35070,63862,CarProd,16,0,0,125.1315694,1,17,37.93651965,Other
873691,0,17300,79412,114906,CarProd,17,0,0,247.3605705,4,30,36.53643556,COMMERCIAL
388602,1,17300,73000,95000,CarProd,5,2,1,90.3,6,30,,Other
653526,0,17300,99064,156306,TruckPr,4,0,0,90.44952245,0,16,35.75006044,GOVERNMENT
864248,0,17300,44031,79187,CarProd,0,,1,299.7052373,1,10,35.98666991,Other
960976,0,17300,20798,37980,,2,0,0,219.3093648,0,16,37.76321101,FLEET
87806,0,17300,90768,116052,CarProd,13,0,0,120.2414262,2,9,35.81087795,Other
802717,0,17300,65444,91244,CarProd,8,0,0,202.0496827,0,19,21.57338522,GOVERNMENT
702319,0,17300,65136,83847,CarProd,6,0,0,127.0999737,0,20,24.5182717,FLEET
70541,0,17300,110614,137552,CarProd,6,0,0,85.23250072,0,13,31.34436552,GOVERNMENT
805002,1,17300,73503,91842,CarProd,0,0,6,142.3320756,1,32,46.90232438,Other
496196,0,17300,91350,107834,TruckPr,3,0,0,118.1330649,0,24,37.61084501,GOVERNMENT
529125,0,17300,65077,91991,CarProd,0,2,3,114.0234424,2,26,35.90776048,Other
24787,0,17300,96138,124066,CarProd,1,,2,271.7823232,0,30,40.40450623,FLEET
248965,0,17300,32736,49100,CarProd,4,0,0,262.9484377,0,34,38.563081,GOVERNMENT
664744,0,17300,57358,71617,CarProd,0,0,0,194.2933392,0,25,30.53780606,FLEET
845508,0,17300,51107,64135,TruckPr,4,0,0,115.002195,0,17,32.25108612,FLEET
238345,0,17300,48132,78889,CarProd,4,0,0,133.1676855,0,8,28.29822706,COMMERCIAL
292678,0,17400,,48971,CarProd,,,,345.0099186,,17,32.47431947,Other
963431,0,17400,77350,101271,CarProd,0,0,0,148.9162275,1,18,34.38702843,Other
97532,0,17400,61035,90434,TruckPr,4,0,0,113.6359957,0,12,25.35719461,GOVERNMENT
690424,0,17400,58941,88470,TruckPr,4,0,0,123.2570546,0,12,25.55759334,GOVERNMENT
641417,0,17400,62824,82243,CarProd,5,,,109.4827485,0,7,34.81844499,Other
601465,0,17400,25859,43684,CarProd,16,1,0,95.36306868,1,17,27.10761957,COMMERCIAL
292513,0,17400,24687,37391,,2,0,0,217.7442746,0,16,38.25139203,FLEET
377914,0,17400,43110,73614,CarProd,1,0,0,114.2891824,1,8,26.37910802,COMMERCIAL
572253,0,17400,11147,166496,TruckPr,23,0,0,73.46751776,1,19,29.53166415,COMMERCIAL
138919,0,17400,42876,66085,CarProd,26,0,0,281.5781525,1,16,38.02752168,COMMERCIAL
840669,0,17400,45861,61256,CarProd,7,0,0,132.0192267,3,48,30.18656747,Other
781817,1,17400,54161,75500,CarProd,4,0,0,23.33333333,5,11,,FLEET
647936,0,17400,44479,78121,CarProd,1,0,0,117.3235888,0,9,27.13398944,COMMERCIAL
589594,0,17400,97072,155146,CarProd,0,0,0,204.1656163,0,19,40.50796477,COMMERCIAL
79093,1,17400,96590,112115,CarProd,0,6,0,178.6595894,2,46,41.11788749,Other
891743,0,17400,113890,135146,CarProd,16,0,0,174.1014596,1,17,37.6335491,
416444,0,17400,49765,66782,CarProd,27,0,0,272.5904825,1,16,39.3830645,COMMERCIAL
837577,0,17400,25844,83229,TruckPr,,0,0,247.7616459,0,50,43.70133124,Other
711620,0,17400,123579,168243,CarProd,4,0,0,146.3520808,0,20,26.60351151,FLEET
81876,0,17400,166345,202989,CarProd,10,0,0,276.0663463,0,37,24.35659356,GOVERNMENT
321952,0,17400,55575,78661,CarProd,17,1,0,198.9896005,1,20,38.99143137,Other
456662,0,17400,102228,115898,CarProd,0,0,0,144.1981676,0,30,35.11415035,GOVERNMENT
50366,0,17400,56111,114521,TruckPr,2,,2,154.8555239,1,24,38.69508356,FLEET
59138,0,17400,64163,84948,TruckPr,12,0,2,172.7111657,0,13,27.9796944,GOVERNMENT
958116,1,17400,79623,113658,CarProd,0,0,2,212.1291452,2,25,35.10671964,Other
941348,0,17500,92986,114276,CarProd,13,0,0,116.9613578,2,8,36.25138573,Other
39592,0,17500,99853,163401,CarProd,0,0,0,208.4622762,1,18,37.82861717,COMMERCIAL
707332,0,17500,17889,94453,CarProd,19,0,0,244.3562274,2,41,35.74477089,Other
302757,0,17500,101354,117209,CarProd,1,0,0,136.1582225,0,30,36.8517233,GOVERNMENT
486624,0,17500,133243,154513,CarProd,,0,0,217.0370487,0,18,37.46299196,COMMERCIAL
591351,1,17500,76100,98500,CarProd,5,10,1,59.83333333,5,16,,Other
743038,0,17500,49968,68025,TruckPr,3,0,0,126.0794526,0,18,34.10902705,FLEET
416934,0,17500,73071,94267,CarProd,1,0,0,160.4547005,3,19,32.27680932,FLEET
41071,0,17500,153839,194027,CarProd,7,0,0,,1,15,29.1136512,Other
775327,0,17500,51102,69532,CarProd,5,0,0,108.3160802,2,49,31.49594572,Other
175985,0,17500,100642,138550,CarProd,3,,,115.0759476,3,16,32.17638026,FLEET
582993,1,17500,110603,142000,CarProd,1,1,0,163.0666667,3,25,,Other
50808,1,17500,56647,78000,CarProd,11,3,2,92.3,7,29,,GOVERNMENT
490623,1,17500,68000,133015,CarProd,19,1,1,177.5,5,21,,FLEET
667069,0,17500,46636,72908,CarProd,7,0,0,110.2309072,3,15,41.51229209,Other
390506,0,17500,90221,113564,CarProd,19,0,0,265.1846253,1,17,27.02943897,Other
111227,0,17500,85183,108948,TruckPr,4,0,0,125.1094856,1,25,37.10302599,GOVERNMENT
702812,0,17500,61524,87188,TruckPr,3,0,0,115.8086609,1,13,25.40157,GOVERNMENT
130912,1,17500,91000,116000,CarProd,0.5,0,0,188.7333333,3,26,,GOVERNMENT
431120,0,17500,87294,114031,CarProd,15,0,0,147.0985835,2,8,34.46794,Other
785451,0,17500,103562,130613,CarProd,1,0,0,288.0084783,0,47,39.35835753,Other
191544,0,17500,102858,138977,CarProd,2,,,100.2812192,2,15,31.66931945,FLEET
239393,0,17500,23288,94904,CarProd,8,0,0,145.1207368,0,20,29.67538222,GOVERNMENT
504632,0,17600,39057,50933,CarProd,6,0,0,239.2016301,1,35,39.30107072,GOVERNMENT
798753,0,17600,53707,80407,CarProd,17,1,0,185.9782208,0,21,36.49405393,Other
233774,0,17600,,96188,,,0,0,181.2950465,0,9,30.87931729,Other
313536,0,17600,56090,103992,TruckPr,1,0,2,46.87513575,1,10,39.08182644,Other
870681,0,17600,62996,86817,TruckPr,12,0,1,152.7826478,0,14,29.20365458,GOVERNMENT
373894,0,17600,73354,96526,CarProd,0,0,0,147.1345258,1,18,33.05249321,Other
494250,0,17600,72232,103081,CarProd,1,0,0,143.9671531,0,18,36.30996249,Other
271272,0,17600,79122,96116,CarProd,1,0,0,152.4437144,1,18,35.5896626,Other
727356,1,17600,76043,95605,CarProd,3,2,1,85.04333493,6,30,47.84029512,Other
528147,0,17600,44571,66088,TruckPr,2,0,0,126.0903816,0,17,30.87190179,FLEET
740024,0,17600,,45119,CarProd,,,,354.7359192,,17,34.49504666,Other
783304,0,17600,29201,41396,CarProd,19,0,0,89.20252735,1,16,23.93494584,COMMERCIAL
772560,0,17600,67285,90816,CarProd,1,1,2,104.5928669,2,25,35.59225354,Other
877065,0,17600,64857,82449,CarProd,1,0,0,312.882474,3,15,43.47886256,Other
688667,0,17600,59347,68667,CarProd,0,0,0,185.274961,0,25,30.05232395,FLEET
660593,0,17600,71983,97939,CarProd,1,0,0,144.3662159,3,19,29.80858977,FLEET
70416,0,17600,106381,134476,CarProd,0,0,0,294.0732541,0,47,38.58165872,Other
228707,0,17600,62198,101183,TruckPr,21,0,0,230.7167135,1,23,39.13975656,GOVERNMENT
482900,0,17600,71366,87862,CarProd,5,0,0,116.7966851,0,20,23.40013712,FLEET
821259,0,17600,39063,54561,CarProd,17,0,0,107.9438175,1,17,38.91921033,Other
852040,0,17600,48487,65665,CarProd,6,0,0,100.1740038,2,15,43.76968491,Other
713696,0,17600,,66000,,7,0,0,111.7857004,0,14,27.09089472,
285996,0,17600,88661,114922,CarProd,13,0,0,152.7540102,1,7,36.76627363,Other
272882,0,17600,61093,97551,CarProd,0,0,0,75.06082943,0,22,35.5629932,FLEET
709693,0,17700,10847,94611,TruckPr,14,0,1,271.3966671,0,22,27.2833953,Other
821057,0,17700,17480,41055,,1,0,0,196.1319389,0,15,37.92365952,FLEET
524519,0,17700,64964,88856,CarProd,5,0,0,114.6676183,0,19,21.93300632,FLEET
550937,0,17700,111612,128416,CarProd,14,0,0,169.7334875,0,17,39.77062845,
878377,0,17700,93302,116668,CarProd,20,0,0,283.040946,0,16,25.2259102,Other
325044,0,17700,50886,106673,TruckPr,2,0,2,57.09065961,1,10,40.85911311,Other
14021,0,17700,60260,90196,TruckPr,11,0,1,177.8548455,0,14,29.60717111,GOVERNMENT
389840,0,17700,36253,57420,CarProd,3,0,0,267.7835088,1,34,37.93457008,GOVERNMENT
145789,0,17700,,56402,CarProd,3,0,0,91.04574898,2,8,38.68550628,FLEET
76229,0,17700,107395,133433,CarProd,6,0,0,96.15756174,0,13,27.59227738,GOVERNMENT
200723,0,17700,71399,96588,TruckPr,7,0,0,83.59853183,0,16,33.62658567,GOVERNMENT
713329,0,17700,98476,136319,CarProd,2,,,110.7357286,3,16,32.22102484,FLEET
149732,0,17700,85150,113104,CarProd,11,0,0,148.0652591,2,19,38.96287206,GOVERNMENT
589401,1,17700,58016,76416,CarProd,4,0,0,28.01149175,5,10,41.46337333,FLEET
643316,0,17700,47064,71698,CarProd,3,0,0,244.5180644,3,32,30.40320383,GOVERNMENT
967893,0,17700,,55796,CarProd,1,0,0,85.18341257,2,8,40.20948611,FLEET
499443,0,17700,56375,90435,CarProd,0,0,0,70.22587032,0,23,36.02327677,FLEET
734582,0,17700,72911,97317,CarProd,1,0,0,82.39838379,0,17,25.32925087,COMMERCIAL
78802,0,17700,82302,111228,TruckPr,4,0,0,118.4559036,0,25,37.1605612,GOVERNMENT
293343,0,17800,61494,85864,CarProd,2,0,0,303.8376508,3,15,40.24631208,Other
390669,0,17800,38770,64357,CarProd,17,0,0,282.9357846,0,21,27.97949547,Other
175665,0,17800,39686,67246,CarProd,5,0,0,114.183555,1,10,27.5758097,
609498,0,17800,83080,108348,TruckPr,1,0,0,132.6098608,0,25,36.45908768,GOVERNMENT
19426,0,17800,,95639,,,0,0,179.8493516,1,9,33.14225722,Other
394779,0,17800,107736,113100,CarProd,1,0,0,135.1232249,2,20,38.93711224,Other
316767,0,17800,56956,74305,CarProd,0,0,0,187.1833294,0,24,31.81747192,FLEET
738605,0,17800,60611,89943,CarProd,29,0,0,208.466537,0,21,30.81324059,FLEET
721317,0,17800,58942,91483,TruckPr,5,0,0,123.7366744,0,13,28.15595999,GOVERNMENT
27158,0,17800,68889,85642,CarProd,0,2,2,105.7679609,2,25,34.62992201,Other
958964,0,17800,100277,163702,,,1,,256.8544712,,24,36.35403645,Other
34722,0,17800,51689,115660,CarProd,16,0,0,270.044991,0,19,27.46700181,GOVERNMENT
933052,0,17800,137169,182280,CarProd,12,0,0,241.3753071,0,21,28.84644812,COMMERCIAL
898722,0,17800,13839,171378,TruckPr,23,0,0,86.7026248,2,21,31.35960953,COMMERCIAL
836364,0,17800,13660,173360,TruckPr,23,0,0,78.8388988,2,21,30.06279232,COMMERCIAL
909813,0,17800,8642,88369,TruckPr,13,0,0,265.022103,0,22,26.48079237,Other
597346,0,17800,36902,57622,TruckPr,9,0,0,121.8797027,0,10,19.14211657,Other
626575,0,17800,54003,116434,CarProd,18,0,0,268.715304,0,19,24.25197177,GOVERNMENT
928576,0,17800,69306,94504,TruckPr,7,0,0,85.85082998,0,15,32.2942169,GOVERNMENT
894239,0,17800,56432,157665,CarProd,20,0,0,238.1668986,0,27,20.07933438,GOVERNMENT
186274,0,17800,44326,79651,CarProd,4,0,0,246.7969491,3,32,32.50901207,GOVERNMENT
819422,1,17900,70046,135917,CarProd,1,1,2,138.0110083,0,16,38.2892023,INDUSTRIAL
586589,0,17900,37265,53214,CarProd,2,0,0,259.963831,0,34,39.83150056,GOVERNMENT
631307,0,17900,62697,89848,CarProd,7,0,0,113.0588969,0,19,24.07219136,FLEET
811819,0,17900,72501,94488,CarProd,1,0,0,162.3895619,3,19,29.96118901,FLEET
370356,0,17900,97335,167384,,,0,,250.4871084,,24,39.15632328,Other
175350,0,17900,63559,81536,TruckPr,13,0,3,176.8707685,0,13,26.18976709,GOVERNMENT
604547,0,17900,66823,91680,CarProd,0,0,0,89.43649279,0,18,27.71065729,COMMERCIAL
193174,0,17900,38233,63578,CarProd,6,1,0,79.1215828,2,9,26.5188307,
38236,0,17900,70444,95860,TruckPr,7,,,95.68425477,0,11,38.14282274,FLEET
710459,1,17900,96450,135822,TruckPr,6,0,1,90.3,6,5,,GOVERNMENT
350883,0,17900,102054,143103,CarProd,5,,,125.858539,2,16,32.84743505,FLEET
272317,0,17900,56273,111507,TruckPr,1,,2,123.0225636,1,23,39.49148711,FLEET
495953,1,17900,51080,92051,TruckPr,10,0,0,117.0897854,0,31,42.373233,COMMERCIAL
317925,0,17900,46342,68029,CarProd,26,1,0,279.0070806,1,17,36.07297543,COMMERCIAL
406883,0,17900,110332,130756,CarProd,2,0,1,288.6555842,1,47,41.9463752,Other
564846,0,17900,68779,98623,CarProd,1,0,0,83.86164124,0,17,26.40566665,COMMERCIAL
581467,1,17900,,31953,TruckPr,10,0,1,74.42930759,1,2,29.97560335,Other
920684,0,18000,68000,98898,CarProd,10,0,0,206.9666667,2,13,,FLEET
440032,0,18000,49255,61752,CarProd,8,0,0,122.0619672,3,49,30.03372238,Other
639299,0,18000,62216,85503,CarProd,3,0,0,307.2507013,2,15,41.43939067,Other
23084,0,18000,97523,130166,CarProd,5,,,247.9728235,3,42,40.59168739,COMMERCIAL
739394,0,18000,63508,94991,CarProd,1,0,0,155.8847243,0,25,23.58566428,FLEET
299362,0,18000,65836,100292,TruckPr,22,0,0,237.1016319,0,24,36.33819671,GOVERNMENT
262537,0,18000,,53365,CarProd,,,,340.460801,,17,30.57565003,Other
956954,0,18000,72152,102671,TruckPr,7,0,0,84.63934821,0,16,32.88687523,GOVERNMENT
520653,0,18000,88509,112933,CarProd,4,0,0,150.8023694,1,21,23.20094121,GOVERNMENT
795935,0,18000,84824,115146,CarProd,21,0,0,293.9804358,0,16,27.09752347,Other
741995,0,18000,23252,50750,CarProd,16,0,0,180.6,1,20,,GOVERNMENT
106230,0,18000,46865,61266,CarProd,5,0,0,102.5946739,2,9,26.35375338,
843075,0,18000,105000,172500,CarProd,6,0,0,219.1666667,4,24,,FLEET
969473,0,18000,23000,46000,CarProd,0.2,,,312.5333333,,25,,Other
73527,0,18000,7051,66200,CarProd,,0,0,250.5666667,0,22,,FLEET
244231,0,18000,88000,131300,CarProd,14,0,0,179.5666667,2,26,,COMMERCIAL
644130,0,18000,124000,195000,TruckPr,13,0,0,202.9,0,22,,GOVERNMENT
284169,0,18000,94554,119000,TruckPr,1,0,1,308.4666667,1,20,,COMMERCIAL
920904,0,18000,90000,120600,CarProd,25,0,0,272.9333333,3,17,,FLEET
12168,0,18000,45000,68500,CarProd,10,0,0,190.8,1,42,,GOVERNMENT
548295,0,18000,56000,78000,CarProd,4,0,0,108.5333333,0,16,,
130690,1,18000,62000,160800,TruckPr,15,0,0,129.8333333,1,11,,GOVERNMENT
124484,1,18000,12900,21500,TruckPr,5,3,0,109.5666667,0,33,,FLEET
850440,1,18000,57988,86970,CarProd,16,0,0,165.3333333,2,14,,Other
210351,1,18000,99401,140000,CarProd,8.9,2,0,150.1,3,20,,Other
733112,1,18000,39005,60000,CarProd,10,2,0,112.6333333,5,5,,Other
784278,1,18000,47000,69000,CarProd,6,3,2,110.6333333,2,24,,Other
623687,0,18000,52301,79959,CarProd,1,,1,290.2806482,0,9,37.16369797,Other
